672.79272	3075
676.3017	2837
679.80933	2892
683.31555	2886
686.81848	2790
690.32202	2696
693.82422	2649
697.32507	2561
700.82458	2536
704.32068	2516
707.8175	2467
711.31293	2381
714.80701	2279
718.29974	2351
721.78912	2279
725.27917	2302
728.76788	2325
732.25519	2254
735.7392	2245
739.22388	2236
742.70715	2241
746.18713	2229
749.66772	2065
753.14703	2107
756.62299	2229
760.09955	2151
763.57483	2192
767.04675	2211
770.51935	2197
773.9906	2121
777.4585	2179
780.92706	2097
784.39435	2231
787.85822	2172
791.32281	2203
794.78406	2181
798.24597	2171
801.70459	2258
805.16382	2301
808.6217	2265
812.07635	2252
815.53156	2260
818.98352	2360
822.43616	2254
825.88544	2287
829.33539	2315
832.78204	2252
836.22937	2175
839.67334	2142
843.11804	2118
846.55939	2136
849.99945	2086
853.44012	2082
856.87756	2066
860.31561	2130
863.75043	2076
867.18585	2053
870.61798	2088
874.04883	2045
877.48029	2079
880.90851	2156
884.33539	2130
887.76294	2102
891.18726	2167
894.61218	2097
898.03381	2157
901.45416	2086
904.87323	2148
908.29291	2187
911.70935	2103
915.12445	2207
918.54022	2258
921.95276	2329
925.36395	2411
928.77386	2780
932.18445	3317
935.59174	3982
938.99774	4885
942.40247	5723
945.8078	5979
949.20996	5583
952.61078	5644
956.01031	5551
959.40851	5586
962.80542	5438
966.203	5723
969.59735	5610
972.99042	5739
976.3822	5767
979.77264	5758
983.16187	5628
986.54974	5380
989.93634	4752
993.32361	3905
996.70764	3256
1000.0903	2929
1003.4718	2557
1006.852	2507
1010.2309	2390
1013.6085	2236
1016.9848	2138
1020.3598	1916
1023.7336	1914
1027.1061	1772
1030.4773	1701
1033.8472	1592
1037.2158	1505
1040.5831	1407
1043.9492	1392
1047.3141	1371
1050.6776	1419
1054.0399	1393
1057.4009	1348
1060.7587	1405
1064.1171	1360
1067.4742	1337
1070.8302	1297
1074.1848	1294
1077.5381	1301
1080.8903	1262
1084.2411	1263
1087.5886	1240
1090.937	1274
1094.2839	1222
1097.6298	1203
1100.9742	1239
1104.3175	1229
1107.6575	1257
1110.9982	1215
1114.3376	1241
1117.6758	1153
1121.0109	1174
1124.3466	1170
1127.6809	1220
1131.014	1181
1134.344	1159
1137.6747	1159
1141.004	1179
1144.3302	1143
1147.6571	1220
1150.9827	1211
1154.3052	1177
1157.6283	1195
1160.9501	1209
1164.2688	1117
1167.5881	1186
1170.9063	1114
1174.2212	1123
1177.5369	1108
1180.8494	1162
1184.1625	1091
1187.4742	1098
1190.7831	1110
1194.0924	1086
1197.3987	1084
1200.7056	1099
1204.0093	1154
1207.3137	1113
1210.615	1078
1213.9169	1097
1217.2157	1093
1220.5151	1121
1223.8115	1071
1227.1084	1118
1230.4023	1061
1233.6968	1073
1236.9882	1073
1240.2783	1033
1243.5691	1033
1246.8568	1027
1250.1451	1066
1253.4303	1078
1256.7144	986
1259.999	1034
1263.2805	1041
1266.5626	1011
1269.8418	1005
1273.1196	1018
1276.3981	939
1279.6735	1017
1282.9476	981
1286.2206	986
1289.4941	1054
1292.7646	1038
1296.0339	1028
1299.304	998
1302.5707	993
1305.8363	1001
1309.1007	1020
1312.3658	1002
1315.6278	1006
1318.8885	1013
1322.1481	940
1325.4064	1025
1328.6653	989
1331.9211	1044
1335.1759	1012
1338.4293	1041
1341.6815	1103
1344.9326	1095
1348.1824	1093
1351.4329	1035
1354.6803	955
1357.9264	1008
1361.1714	966
1364.4152	977
1367.6577	1024
1370.8992	992
1374.1393	987
1377.3783	988
1380.616	1003
1383.8525	1012
1387.0879	996
1390.322	980
1393.5549	1004
1396.7866	961
1400.0172	949
1403.2466	962
1406.4747	950
1409.7017	962
1412.9274	941
1416.1519	933
1419.3752	948
1422.5974	907
1425.8184	900
1429.0381	916
1432.2549	942
1435.4723	911
1438.6885	956
1441.9034	904
1445.1172	926
1448.3298	932
1451.5394	929
1454.7496	915
1457.9587	900
1461.1666	941
1464.3733	944
1467.5769	915
1470.7813	888
1473.9844	903
1477.1863	866
1480.3851	887
1483.5847	852
1486.7831	860
1489.9803	901
1493.1746	889
1496.3694	883
1499.563	850
1502.7537	861
1505.9449	889
1509.1351	870
1512.3223	863
1515.51	851
1518.6967	848
1521.8802	908
1525.0645	917
1528.2457	864
1531.4276	883
1534.6084	914
1537.7861	936
1540.9645	950
1544.1399	915
1547.3159	933
1550.489	996
1553.6627	962
1556.8335	1134
1560.0049	1216
1563.1732	1358
1566.3423	1549
1569.5083	1855
1572.675	2367
1575.8387	2819
1579.0032	3639
1582.1646	4469
1585.3248	4860
1588.4857	4157
1591.6437	2802
1594.8022	1980
1597.9579	1529
1601.1124	1295
1604.2675	1084
1607.4197	1071
1610.5706	1000
1613.7223	944
1616.871	871
1620.0184	905
1623.1666	892
1626.3119	836
1629.4559	836
1632.6006	868
1635.7424	833
1638.8831	804
1642.0225	806
1645.1626	845
1648.2998	770
1651.4358	765
1654.5707	774
1657.7043	760
1660.8387	759
1663.9702	760
1667.1005	717
1670.2296	761
1673.3577	726
1676.4845	745
1679.6119	749
1682.7366	724
1685.86	723
1688.9823	700
1692.1035	723
1695.2235	697
1698.3424	690
1701.4601	711
1704.5767	673
1707.6921	731
1710.8065	682
1713.9197	715
1717.0317	681
1720.1427	721
1723.2524	698
1726.3612	668
1729.4688	665
1732.5751	687
1735.6804	703
1738.7845	718
1741.8876	678
1744.9894	656
1748.0902	681
1751.1898	710
1754.2883	710
1757.3856	682
1760.4801	694
1763.5753	706
1766.6693	663
1769.7621	686
1772.8539	706
1775.9445	648
1779.0322	706
1782.1206	686
1785.2079	677
1788.2941	686
1791.379	664
1794.4612	673
1797.5439	691
1800.6256	697
1803.7045	696
1806.7839	673
1809.8622	702
1812.9395	698
1816.0138	687
1819.0887	686
1822.1626	669
1825.2335	666
1828.3052	681
1831.3757	642
1834.4434	683
1837.5117	689
1840.5771	713
1843.6432	658
1846.7083	682
1849.7703	698
1852.8331	693
1855.8929	709
1858.9535	702
1862.0112	725
1865.0696	710
1868.125	669
1871.1812	671
1874.2345	669
1877.2885	619
1880.3395	648
1883.3912	691
1886.4401	640
1889.4896	631
1892.5363	653
1895.5836	656
1898.6281	629
1901.6715	645
1904.7155	641
1907.7567	602
1910.7985	630
1913.8375	607
1916.8755	631
1919.9139	602
1922.9497	639
1925.9844	595
1929.0197	624
1932.052	627
1935.0834	609
1938.1136	629
1941.1447	588
1944.1727	628
1947.1997	646
1950.2256	628
1953.2522	654
1956.2759	630
1959.2986	641
1962.3201	651
1965.3406	649
1968.3617	641
1971.38	631
1974.3973	659
1977.4135	646
1980.4285	654
1983.4425	656
1986.4554	622
1989.469	652
1992.4797	667
1995.4894	645
1998.498	641
2001.5055	618
2004.512	627
2007.5173	629
2010.5216	586
2013.5248	655
2016.527	587
2019.5281	598
2022.528	603
2025.527	603
2028.5248	590
2031.5215	594
2034.5172	600
2037.5118	578
2040.5055	590
2043.4979	550
2046.4894	628
2049.478	562
2052.4673	530
2055.4556	562
2058.4426	588
2061.4287	561
2064.4138	606
2067.3977	559
2070.3789	546
2073.3608	526
2076.3416	574
2079.3213	541
2082.2998	565
2085.2759	577
2088.2522	592
2091.2278	566
2094.2004	532
2097.1738	563
2100.146	562
2103.1172	560
2106.0857	551
2109.0549	562
2112.0229	578
2114.9883	545
2117.9541	550
2120.9192	582
2123.8813	568
2126.844	544
2129.804	533
2132.7646	555
2135.7244	538
2138.6812	540
2141.6387	524
2144.5935	553
2147.5491	521
2150.5017	536
2153.4551	555
