672.79272	4.9993162
676.3017	10.342513
679.80933	1.4234074
683.31555	7.6172004
686.81848	8.0488005
690.32202	5.9690318
693.82422	8.12778
697.32507	2.1502433
700.82458	2.5366175
704.32068	4.2868013
707.8175	0.90157938
711.31293	1.0058303
714.80701	0.84974802
718.29974	1.9335155
721.78912	3.507057
725.27917	2.9460683
728.76788	3.0004628
732.25519	1.6704069
735.7392	3.3308513
739.22388	1.6074315
742.70715	6.7433764e-005
746.18713	4.1337171
749.66772	3.1339726
753.14703	4.3757825
756.62299	8.1090918
760.09955	5.834465
763.57483	6.0518575
767.04675	6.5112224
770.51935	8.2130957
773.9906	6.2824287
777.4585	5.8441873
780.92706	9.6488743
784.39435	9.821455
787.85822	9.1118889
791.32281	8.2706604
794.78406	12.172569
798.24597	13.693072
801.70459	9.9569864
805.16382	10.589741
808.6217	7.9663115
812.07635	15.086691
815.53156	9.8262711
818.98352	15.30991
822.43616	14.037992
825.88544	13.51037
829.33539	12.47742
832.78204	10.439005
836.22937	9.3954802
839.67334	13.596718
843.11804	11.043065
846.55939	16.484396
849.99945	8.6709366
853.44012	13.477889
856.87756	11.530153
860.31561	11.32803
863.75043	9.7464209
867.18585	10.785617
870.61798	10.320525
874.04883	11.726339
877.48029	12.003235
880.90851	12.526133
884.33539	13.29521
887.76294	15.935635
891.18726	15.072336
894.61218	13.580554
898.03381	15.46022
901.45416	14.336498
904.87323	15.459469
908.29291	15.079279
911.70935	14.945872
915.12445	16.809393
918.54022	15.044987
921.95276	21.402597
925.36395	24.882364
928.77386	31.98436
932.18445	42.333714
935.59174	56.180378
938.99774	69.899483
942.40247	80.366096
945.8078	73.830338
949.20996	74.792168
952.61078	77.376701
956.01031	75.459
959.40851	76.539131
962.80542	75.742149
966.203	74.568169
969.59735	77.767151
972.99042	71.089203
976.3822	74.034378
979.77264	77.47773
983.16187	67.669319
986.54974	66.3592
989.93634	47.797417
993.32361	36.984066
996.70764	33.169117
1000.0903	28.602665
1003.4718	25.159752
1006.852	21.340429
1010.2309	21.394741
1013.6085	16.072735
1016.9848	17.249458
1020.3598	14.924951
1023.7336	11.849257
1027.1061	14.02242
1030.4773	7.9444818
1033.8472	8.3654795
1037.2158	9.4104576
1040.5831	6.2044511
1043.9492	4.1225009
1047.3141	5.7896433
1050.6776	3.330914
1054.0399	6.1213503
1057.4009	7.160985
1060.7587	4.699832
1064.1171	3.987968
1067.4742	5.2754045
1070.8302	3.4371731
1074.1848	3.3483043
1077.5381	2.2588279
1080.8903	2.668777
1084.2411	4.2031775
1087.5886	4.7370381
1090.937	2.7704294
1094.2839	1.3033544
1097.6298	5.2108431
1100.9742	2.4929187
1104.3175	0.77460796
1107.6575	4.3059158
1110.9982	4.211904
1114.3376	3.6175773
1117.6758	2.8979573
1121.0109	3.1780508
1124.3466	5.2079124
1127.6809	3.6125453
1131.014	7.8919711
1134.344	4.2961922
1137.6747	5.200263
1141.004	3.9791827
1144.3302	3.2579548
1147.6571	2.6616304
1150.9827	7.4402084
1154.3052	5.9686918
1157.6283	1.4971267
1160.9501	4.6505132
1164.2688	1.4288515
1167.5881	5.5821877
