672.79272	598.89148
676.3017	549.97083
679.80933	523.70117
683.31555	272.08334
686.81848	397.10532
690.32202	371.79633
693.82422	278.14377
697.32507	238.14915
700.82458	208.81403
704.32068	136.12624
707.8175	176.11514
711.31293	58.768085
714.80701	26.087236
718.29974	93.074394
721.78912	43.718994
725.27917	-6.952086
728.76788	34.050499
732.25519	53.728359
735.7392	16.072563
739.22388	73.108315
742.70715	38.825512
746.18713	1.2158325
749.66772	83.303207
753.14703	72.079178
756.62299	156.53503
760.09955	113.69411
763.57483	168.54854
767.04675	160.09024
770.51935	260.34189
773.9906	269.29562
777.4585	292.94424
780.92706	341.30951
784.39435	262.38443
787.85822	352.16177
791.32281	312.66293
794.78406	425.87216
798.24597	396.80966
801.70459	478.46085
805.16382	460.84485
808.6217	440.95593
812.07635	597.78918
815.53156	547.3623
818.98352	704.66315
822.43616	638.70941
825.88544	512.4884
829.33539	563.01782
832.78204	631.28595
836.22937	497.30954
839.67334	575.07721
843.11804	617.60571
846.55939	470.88406
849.99945	615.92194
853.44012	537.72797
856.87756	584.29272
860.31561	576.63086
863.75043	515.73352
867.18585	571.61481
870.61798	657.26611
874.04883	576.69611
877.48029	576.91254
880.90851	592.90778
884.33539	600.68982
887.76294	668.26636
891.18726	666.63037
894.61218	702.79388
898.03381	733.75049
901.45416	686.50769
904.87323	652.06824
908.29291	735.4389
911.70935	752.61407
915.12445	716.60071
918.54022	938.40533
921.95276	945.02301
925.36395	1115.4602
928.77386	1269.7197
932.18445	1814.8077
935.59174	2640.7197
938.99774	3542.4624
942.40247	4532.0376
945.8078	5121.4521
949.20996	4925.7012
952.61078	4992.7915
956.01031	4890.7256
959.40851	4816.5059
962.80542	4929.1348
966.203	4873.6172
969.59735	4958.9517
972.99042	5093.1421
976.3822	4963.1919
979.77264	4975.1035
983.16187	4966.8789
986.54974	4778.5215
989.93634	4393.0327
993.32361	3578.4177
996.70764	2712.6748
1000.0903	2109.8086
1003.4718	1707.8213
1006.852	1453.7156
1010.2309	1326.4937
1013.6085	1233.158
1016.9848	1038.7111
1020.3598	985.15497
1023.7336	831.49237
1027.1061	697.72546
1030.4773	578.85651
1033.8472	456.88785
1037.2158	397.82178
1040.5831	331.66049
1043.9492	268.40634
1047.3141	182.06148
1050.6776	184.62811
1054.0399	166.10846
1057.4009	113.50463
1060.7587	229.8181
1064.1171	149.05249
1067.4742	104.20914
1070.8302	156.29018
1074.1848	109.29761
1077.5381	110.23351
1080.8903	73.099976
1084.2411	128.89896
1087.5886	57.632061
1090.937	150.30215
1094.2839	61.910683
1097.6298	138.45964
1100.9742	117.95093
1104.3175	103.38644
1107.6575	93.767838
1110.9982	91.097435
1114.3376	97.376839
1117.6758	130.60785
1121.0109	54.792175
1124.3466	127.93181
1127.6809	57.028378
1131.014	80.083626
1134.344	71.099266
1137.6747	63.077007
1141.004	167.01851
1144.3302	32.925476
1147.6571	74.799438
1150.9827	43.642056
1154.3052	69.455025
1157.6283	73.2397
1160.9501	32.997746
1164.2688	35.730824
1167.5881	32.440155
1170.9063	68.127357
1174.2212	62.794109
1177.5369	53.441456
1180.8494	-5.9287677
1184.1625	60.684422
1187.4742	11.282626
1190.7831	-28.132593
1194.0924	57.439678
1197.3987	-19.998783
1200.7056	8.5528402
1204.0093	18.096338
1207.3137	-2.3675697
1210.615	-21.837095
1213.9169	22.688444
1217.2157	25.210768
1220.5151	12.730529
1223.8115	-39.750584
1227.1084	70.768051
1230.4023	22.28805
1233.6968	-5.1899848
1236.9882	1.3355372
1240.2783	29.865406
1243.5691	-40.599594
1246.8568	-5.05793
1250.1451	31.490889
1253.4303	6.0483618
1256.7144	35.615162
1259.999	106.19202
1263.2805	59.780327
1266.5626	48.380531
1269.8418	86.993942
1273.1196	72.621223
1276.3981	143.26302
1279.6735	213.92053
1282.9476	153.59439
1286.2206	142.28539
1289.4941	87.994125
1292.7646	208.72168
1296.0339	238.46863
1299.304	272.23557
1302.5707	250.02344
1305.8363	370.83279
1309.1007	441.66431
1312.3658	403.51852
1315.6278	539.3963
1318.8885	534.29803
1322.1481	691.22449
1325.4064	888.17609
1328.6653	1121.1534
1331.9211	1342.1572
1335.1759	1527.1877
1338.4293	1655.2456
1341.6815	1802.3313
1344.9326	2178.4453
1348.1824	2184.5881
1351.4329	2324.7603
1354.6803	2241.9619
1357.9264	2291.1938
1361.1714	2072.4561
1364.4152	1930.749
1367.6577	1770.0732
1370.8992	1623.429
1374.1393	1457.8167
1377.3783	1323.2366
1380.616	1148.689
1383.8525	1018.1741
1387.0879	1021.6924
1390.322	781.24396
1393.5549	729.82916
1396.7866	556.44812
1400.0172	592.1012
1403.2466	482.78848
1406.4747	468.51019
1409.7017	338.26651
1412.9274	320.05759
1416.1519	317.88358
1419.3752	279.74466
1422.5974	237.64091
1425.8184	238.57246
1429.0381	206.53941
1432.2549	217.54128
1435.4723	182.57925
1438.6885	125.65283
1441.9034	229.76207
1445.1172	285.90701
1448.3298	215.08771
1451.5394	152.30342
1454.7496	216.55556
1457.9587	265.84348
1461.1666	179.16708
